agency_cd,site_no,datetime,discharge_max,discharge_max_approval,discharge_min,discharge_min_approval,discharge_mean,discharge_mean_approval,gage_height_max,gage_height_max_approval,gage_height_min,gage_height_min-approval,gage_height_mean,gage_height_mean_approval
USGS,2085000,2005-06-30,11.6,A,8.33,A,9.75,A,1.82,A,1.7,A,1.75,A
USGS,2085000,2005-07-01,9.94,A,4.72,A,7.33,A,1.76,A,1.54,A,1.66,A
USGS,2085000,2005-07-02,8.59,A,4.15,A,6.01,A,1.71,A,1.51,A,1.6,A
USGS,2085000,2005-07-03,8.33,A,4.15,A,5.24,A,1.7,A,1.51,A,1.56,A
USGS,2085000,2005-07-04,6.4,A,5.12,A,5.62,A,1.63,A,1.56,A,1.59,A
USGS,2085000,2005-07-05,10.5,A,5.53,A,8.96,A,1.79,A,1.59,A,1.73,A
USGS,2085000,2005-07-06,10.2,A,6.4,A,8.27,A,1.78,A,1.63,A,1.71,A
USGS,2085000,2005-07-07,24.2,A,5.12,A,7.34,A,2.08,A,1.57,A,1.65,A
USGS,2085000,2005-07-08,13.3,A,9.39,A,10.5,A,1.87,A,1.75,A,1.79,A
USGS,2085000,2005-07-09,9.94,A,5.96,A,8.58,A,1.77,A,1.62,A,1.72,A
USGS,2085000,2005-07-10,5.96,A,3.79,A,5.03,A,1.62,A,1.51,A,1.57,A
USGS,2085000,2005-07-11,3.79,A,2.24,A,3.08,A,1.51,A,1.41,A,1.47,A
USGS,2085000,2005-07-12,2.52,A,1.08,A,1.82,A,1.43,A,1.31,A,1.38,A
USGS,2085000,2005-07-13,1.73,A,0.9,A,1.4,A,1.37,A,1.29,A,1.34,A
USGS,2085000,2005-07-14,7.58,A,1.73,A,3.43,A,1.7,A,1.37,A,1.48,A
USGS,2085000,2005-07-15,12.4,A,6.63,A,8.9,A,1.87,A,1.66,A,1.75,A
USGS,2085000,2005-07-16,9.12,A,6.18,A,7.68,A,1.76,A,1.64,A,1.7,A
USGS,2085000,2005-07-17,6.18,A,4.92,A,5.34,A,1.64,A,1.58,A,1.6,A
USGS,2085000,2005-07-18,5.12,A,3.62,A,4.49,A,1.59,A,1.51,A,1.56,A
USGS,2085000,2005-07-19,4.72,A,3.29,A,3.85,A,1.57,A,1.49,A,1.53,A
USGS,2085000,2005-07-20,6.86,A,2.66,A,3.51,A,1.68,A,1.46,A,1.51,A
USGS,2085000,2005-07-21,3.45,A,2.38,A,2.82,A,1.51,A,1.44,A,1.47,A
USGS,2085000,2005-07-22,3.29,A,1.85,A,2.38,A,1.5,A,1.4,A,1.44,A
USGS,2085000,2005-07-27,3.62,A,1.61,A,2.45,A,1.53,A,1.39,A,1.45,A
USGS,2085000,2005-07-28,5.53,A,0.44,A,1.44,A,1.63,A,1.25,A,1.36,A
USGS,2085000,2005-07-29,21.8,A,5.12,A,9.29,A,2.08,A,1.61,A,1.77,A
USGS,2085000,2005-07-30,17.5,A,5.96,A,9.21,A,2.01,A,1.66,A,1.78,A
USGS,2085000,2005-07-31,8.08,A,5.74,A,7.05,A,1.75,A,1.65,A,1.71,A
USGS,2085000,2005-08-01,7.83,A,6.86,A,7.39,A,1.74,A,1.7,A,1.72,A
USGS,2085000,2005-08-02,6.86,A,3.79,A,5.74,A,1.7,A,1.55,A,1.65,A
USGS,2085000,2005-08-03,3.79,A,1.5,A,2.41,A,1.55,A,1.39,A,1.46,A
USGS,2085000,2005-08-04,3.45,A,0.55,A,1.16,A,1.53,A,1.28,A,1.35,A
USGS,2085000,2005-08-05,20.1,A,3.45,A,5.17,A,2.06,A,1.53,A,1.61,A
USGS,2085000,2005-08-06,5.32,A,3.79,A,4.68,A,1.63,A,1.55,A,1.6,A
USGS,2085000,2005-08-07,6.86,A,3.62,A,5.03,A,1.7,A,1.54,A,1.61,A
USGS,2085000,2005-08-08,9.12,A,3.79,A,5.53,A,1.79,A,1.55,A,1.63,A
USGS,2085000,2005-08-09,107.0,A,5.96,A,20.1,A,2.93,A,1.66,A,1.97,A
USGS,2085000,2005-08-10,17.5,A,6.63,A,12.2,A,2.01,A,1.69,A,1.88,A
USGS,2085000,2005-08-11,6.63,A,4.15,A,5.48,A,1.69,A,1.57,A,1.64,A
USGS,2085000,2005-08-12,4.15,A,1.73,A,2.79,A,1.57,A,1.41,A,1.49,A
USGS,2085000,2005-08-13,7.58,A,1.08,A,3.22,A,1.73,A,1.35,A,1.5,A
USGS,2085000,2005-08-14,135.0,A,4.34,A,16.0,A,3.12,A,1.58,A,1.84,A
USGS,2085000,2005-08-15,21.8,A,8.08,A,13.8,A,2.09,A,1.75,A,1.91,A
USGS,2085000,2005-08-16,25.5,A,3.13,A,6.41,A,2.15,A,1.51,A,1.66,A
USGS,2085000,2005-08-17,18.0,A,6.63,A,8.7,A,2.02,A,1.69,A,1.77,A
USGS,2085000,2005-08-18,6.63,A,4.92,A,5.94,A,1.69,A,1.61,A,1.66,A
USGS,2085000,2005-08-19,4.92,A,1.18,A,3.3,A,1.61,A,1.23,A,1.47,A
USGS,2085000,2005-08-20,4.92,A,2.66,A,3.68,A,1.3,A,1.17,A,1.23,A
USGS,2085000,2005-08-21,5.96,A,3.79,A,4.66,A,1.35,A,1.24,A,1.29,A
USGS,2085000,2005-08-22,3.97,A,1.61,A,2.65,A,1.25,A,1.09,A,1.17,A
USGS,2085000,2005-08-23,7.34,A,1.98,A,3.39,A,1.51,A,1.14,A,1.24,A
USGS,2085000,2005-08-24,10.2,A,4.53,A,8.36,A,1.64,A,1.4,A,1.57,A
USGS,2085000,2005-08-25,4.53,A,3.45,A,3.93,A,1.4,A,1.34,A,1.37,A
USGS,2085000,2005-08-26,3.79,A,2.38,A,2.66,A,1.36,A,1.27,A,1.29,A
USGS,2085000,2005-08-27,6.63,A,2.11,A,4.22,A,1.5,A,1.25,A,1.37,A
USGS,2085000,2005-08-28,6.4,A,3.29,A,4.47,A,1.49,A,1.33,A,1.39,A
USGS,2085000,2005-08-29,4.34,A,2.81,A,3.6,A,1.39,A,1.3,A,1.35,A
USGS,2085000,2005-08-30,5.12,A,2.97,A,3.99,A,1.43,A,1.31,A,1.37,A
USGS,2085000,2005-08-31,6.4,A,2.66,A,4.27,A,1.49,A,1.29,A,1.38,A
USGS,2085000,2005-09-01,5.32,A,2.38,A,3.09,A,1.44,A,1.27,A,1.32,A
USGS,2085000,2005-09-02,4.15,A,1.61,A,2.44,A,1.38,A,1.21,A,1.27,A
USGS,2085000,2005-09-03,3.97,A,0.75,A,1.92,A,1.37,A,1.12,A,1.23,A
USGS,2085000,2005-09-04,1.5,A,0.68,A,0.92,A,1.2,A,1.11,A,1.14,A
USGS,2085000,2005-09-05,1.39,A,0.68,A,0.84,A,1.19,A,1.11,A,1.13,A
USGS,2085000,2005-09-06,0.83,A,0.13,A,0.47,A,1.13,A,1.0,A,1.07,A
USGS,2085000,2005-09-07,0.55,A,0.13,A,0.35,A,1.09,A,1.0,A,1.05,A
USGS,2085000,2005-09-08,0.55,A,0.16,A,0.36,A,1.09,A,1.01,A,1.05,A
USGS,2085000,2005-09-09,0.44,A,0.13,A,0.31,A,1.07,A,1.0,A,1.04,A
USGS,2085000,2005-09-20,34.0,A,0.09,A,2.24,A,2.09,A,0.99,A,1.14,A
USGS,2085000,2005-09-21,8.59,A,1.73,A,3.86,A,1.58,A,1.22,A,1.35,A
USGS,2085000,2005-10-05,2.97,A,1.73,A,2.24,A,1.31,A,1.22,A,1.26,A
USGS,2085000,2005-10-06,5.53,A,1.85,A,2.66,A,1.42,A,1.23,A,1.28,A
USGS,2085000,2005-10-07,20.6,A,5.53,A,11.0,A,1.8,A,1.42,A,1.59,A
USGS,2085000,2005-10-08,36.3,A,9.94,A,17.4,A,2.03,A,1.54,A,1.7,A
USGS,2085000,2005-10-09,11.6,A,5.96,A,10.0,A,1.6,A,1.38,A,1.54,A
USGS,2085000,2005-10-10,5.96,A,2.81,A,3.74,A,1.38,A,1.21,A,1.27,A
USGS,2085000,2005-10-11,3.79,A,1.73,A,2.54,A,1.27,A,1.13,A,1.19,A
USGS,2085000,2005-10-12,2.24,A,0.75,A,1.64,A,1.17,A,1.03,A,1.12,A
USGS,2085000,2005-10-13,1.08,A,0.62,A,0.85,A,1.07,A,1.01,A,1.04,A
USGS,2085000,2005-10-18,0.55,A,0.44,A,0.48,A,1.0,A,0.98,A,0.99,A
USGS,2085000,2005-10-19,0.68,A,0.44,A,0.55,A,1.02,A,0.98,A,1.0,A
USGS,2085000,2005-11-01,1.98,A,0.55,A,1.07,A,1.15,A,1.0,A,1.07,A
USGS,2085000,2005-11-02,3.13,A,0.62,A,1.54,A,1.23,A,1.01,A,1.1,A
USGS,2085000,2005-11-03,1.5,A,0.62,A,0.8,A,1.11,A,1.01,A,1.03,A
USGS,2085000,2005-11-21,16.0,A,2.52,A,10.2,A,1.7,A,1.19,A,1.51,A
USGS,2085000,2005-11-22,93.8,A,10.8,A,55.5,A,2.59,A,1.57,A,2.21,A
USGS,2085000,2005-11-23,37.1,A,7.58,A,19.4,A,2.04,A,1.45,A,1.75,A
USGS,2085000,2005-11-24,7.58,A,2.38,A,3.9,A,1.45,A,1.18,A,1.27,A
USGS,2085000,2005-11-25,2.38,A,0.68,A,1.13,A,1.18,A,1.02,A,1.07,A
USGS,2085000,2005-11-26,3.13,A,0.62,A,0.91,A,1.23,A,1.01,A,1.04,A
USGS,2085000,2005-11-27,16.0,A,3.13,A,6.7,A,1.7,A,1.23,A,1.38,A
USGS,2085000,2005-11-28,57.5,A,14.1,A,34.5,A,2.26,A,1.66,A,1.98,A
USGS,2085000,2005-11-29,418.0,A,24.9,A,74.6,A,4.48,A,1.86,A,2.32,A
USGS,2085000,2005-11-30,430.0,A,38.8,A,149.0,A,4.54,A,2.06,A,2.88,A
USGS,2085000,2005-12-01,38.8,A,14.1,A,24.8,A,2.06,A,1.66,A,1.85,A
USGS,2085000,2005-12-02,14.1,A,6.63,A,10.1,A,1.66,A,1.41,A,1.54,A
USGS,2085000,2005-12-03,6.63,A,4.53,A,5.71,A,1.41,A,1.31,A,1.37,A
USGS,2085000,2005-12-04,19.5,A,3.62,A,4.95,A,1.77,A,1.26,A,1.31,A
USGS,2085000,2005-12-05,664.0,A,15.1,A,317.0,A,5.8,A,1.68,A,3.79,A
USGS,2085000,2005-12-06,420.0,A,86.9,A,203.0,A,4.49,A,2.53,A,3.28,A
USGS,2085000,2005-12-07,86.9,A,35.6,A,56.3,A,2.53,A,2.02,A,2.24,A
USGS,2085000,2005-12-08,35.6,A,20.6,A,27.0,A,2.02,A,1.79,A,1.89,A
USGS,2085000,2005-12-09,82.5,A,21.2,A,53.1,A,2.49,A,1.8,A,2.19,A
USGS,2085000,2005-12-10,80.3,A,33.3,A,51.9,A,2.47,A,1.99,A,2.19,A
USGS,2085000,2005-12-11,33.3,A,20.1,A,27.2,A,1.99,A,1.78,A,1.89,A
USGS,2085000,2005-12-12,20.1,A,13.7,A,17.3,A,1.78,A,1.65,A,1.73,A
USGS,2085000,2005-12-13,15.5,A,9.66,A,13.6,A,1.69,A,1.53,A,1.65,A
USGS,2085000,2005-12-14,9.66,A,7.83,A,8.91,A,1.53,A,1.46,A,1.5,A
USGS,2085000,2005-12-15,952.0,A,7.83,A,173.0,A,7.58,A,1.46,A,2.77,A
USGS,2085000,2005-12-16,1080.0,A,177.0,A,548.0,A,8.32,A,3.18,A,5.25,A
USGS,2085000,2005-12-17,177.0,A,81.4,A,116.0,A,3.18,A,2.48,A,2.76,A
USGS,2085000,2005-12-18,81.4,A,69.5,A,74.9,A,2.48,A,2.37,A,2.42,A
USGS,2085000,2005-12-19,70.6,A,51.5,A,61.5,A,2.38,A,2.2,A,2.3,A
USGS,2085000,2005-12-20,51.5,A,37.1,A,43.3,A,2.2,A,2.04,A,2.11,A
USGS,2085000,2005-12-21,37.1,A,30.0,A,34.0,A,2.04,A,1.94,A,2.0,A
USGS,2085000,2005-12-22,30.7,A,24.2,A,27.9,A,1.95,A,1.85,A,1.91,A
USGS,2085000,2005-12-23,25.5,A,20.6,A,23.7,A,1.87,A,1.79,A,1.84,A
USGS,2085000,2005-12-24,23.6,A,18.5,A,20.9,A,1.84,A,1.75,A,1.79,A
USGS,2085000,2005-12-25,43.1,A,19.5,A,28.7,A,2.11,A,1.77,A,1.91,A
USGS,2085000,2005-12-26,44.9,A,32.0,A,39.6,A,2.13,A,1.97,A,2.07,A
USGS,2085000,2005-12-27,33.3,A,24.2,A,28.8,A,1.99,A,1.85,A,1.92,A
USGS,2085000,2005-12-28,24.9,A,22.4,A,23.9,A,1.86,A,1.82,A,1.84,A
USGS,2085000,2005-12-29,32.6,A,23.0,A,29.8,A,1.98,A,1.83,A,1.94,A
USGS,2085000,2005-12-30,31.3,A,23.6,A,28.3,A,1.96,A,1.84,A,1.91,A
USGS,2085000,2005-12-31,24.9,A,19.5,A,22.5,A,1.86,A,1.77,A,1.82,A
USGS,2085000,2006-01-01,23.0,A,16.5,A,20.4,A,1.83,A,1.71,A,1.78,A
USGS,2085000,2006-01-02,32.0,A,16.5,A,21.4,A,1.97,A,1.71,A,1.8,A
USGS,2085000,2006-01-03,47.6,A,25.5,A,40.7,A,2.16,A,1.87,A,2.08,A
USGS,2085000,2006-01-04,43.1,A,32.0,A,37.9,A,2.11,A,1.97,A,2.05,A
USGS,2085000,2006-01-05,33.3,A,27.5,A,30.8,A,1.99,A,1.9,A,1.95,A
USGS,2085000,2006-01-06,50.5,A,29.4,A,40.9,A,2.19,A,1.93,A,2.08,A
USGS,2085000,2006-01-07,51.5,A,40.5,A,47.1,A,2.2,A,2.08,A,2.15,A
USGS,2085000,2006-01-08,40.5,A,30.7,A,36.2,A,2.08,A,1.95,A,2.03,A
USGS,2085000,2006-01-09,30.7,A,24.9,A,28.7,A,1.95,A,1.86,A,1.92,A
USGS,2085000,2006-01-10,26.2,A,21.8,A,24.8,A,1.88,A,1.81,A,1.86,A
USGS,2085000,2006-01-11,26.8,A,21.2,A,23.1,A,1.89,A,1.8,A,1.83,A
USGS,2085000,2006-01-12,28.7,A,21.2,A,26.0,A,1.92,A,1.8,A,1.88,A
USGS,2085000,2006-01-13,25.5,A,23.0,A,24.1,A,1.87,A,1.83,A,1.85,A
USGS,2085000,2006-01-14,36.3,A,24.2,A,31.1,A,2.03,A,1.85,A,1.96,A
USGS,2085000,2006-01-15,36.3,A,22.4,A,28.9,A,2.03,A,1.82,A,1.92,A
USGS,2085000,2006-01-16,23.0,A,18.5,A,21.1,A,1.83,A,1.75,A,1.8,A
USGS,2085000,2006-01-17,20.1,A,18.0,A,19.1,A,1.78,A,1.74,A,1.76,A
USGS,2085000,2006-01-18,70.6,A,18.0,A,44.6,A,2.38,A,1.74,A,2.1,A
USGS,2085000,2006-01-19,69.5,A,43.1,A,54.4,A,2.37,A,2.11,A,2.23,A
USGS,2085000,2006-01-20,43.1,A,33.3,A,37.6,A,2.11,A,1.99,A,2.04,A
USGS,2085000,2006-01-21,34.8,A,29.4,A,31.8,A,2.01,A,1.93,A,1.97,A
USGS,2085000,2006-01-22,32.0,A,28.7,A,30.8,A,1.97,A,1.92,A,1.95,A
USGS,2085000,2006-01-23,35.6,A,29.4,A,32.0,A,2.02,A,1.93,A,1.97,A
USGS,2085000,2006-01-24,39.6,A,35.6,A,38.0,A,2.07,A,2.02,A,2.05,A
USGS,2085000,2006-01-25,39.6,A,29.4,A,34.3,A,2.07,A,1.93,A,2.0,A
USGS,2085000,2006-01-26,30.7,A,20.6,A,26.4,A,1.95,A,1.79,A,1.88,A
USGS,2085000,2006-01-27,23.0,A,18.5,A,20.9,A,1.83,A,1.75,A,1.79,A
USGS,2085000,2006-01-28,19.5,A,18.0,A,18.5,A,1.77,A,1.74,A,1.75,A
USGS,2085000,2006-01-29,20.6,A,17.0,A,18.5,A,1.79,A,1.72,A,1.75,A
USGS,2085000,2006-01-30,21.2,A,17.0,A,19.1,A,1.8,A,1.72,A,1.76,A
USGS,2085000,2006-01-31,23.0,A,18.5,A,21.2,A,1.83,A,1.75,A,1.8,A
USGS,2085000,2006-02-01,26.8,A,16.0,A,21.6,A,1.89,A,1.7,A,1.8,A
USGS,2085000,2006-02-02,17.5,A,15.5,A,16.4,A,1.73,A,1.69,A,1.71,A
USGS,2085000,2006-02-03,18.0,A,15.5,A,17.2,A,1.74,A,1.69,A,1.72,A
USGS,2085000,2006-02-04,38.8,A,18.0,A,23.6,A,2.06,A,1.74,A,1.84,A
USGS,2085000,2006-02-05,23.0,A,18.5,A,20.9,A,1.83,A,1.75,A,1.79,A
USGS,2085000,2006-02-06,20.1,A,13.7,A,17.7,A,1.78,A,1.65,A,1.73,A
USGS,2085000,2006-02-07,16.5,A,12.4,A,14.3,A,1.7,A,1.61,A,1.65,A
USGS,2085000,2006-02-08,15.1,A,11.6,A,13.5,A,1.67,A,1.59,A,1.63,A
USGS,2085000,2006-02-09,12.8,A,11.6,A,12.0,A,1.62,A,1.59,A,1.6,A
USGS,2085000,2006-02-10,12.4,A,10.5,A,11.6,A,1.61,A,1.55,A,1.59,A
USGS,2085000,2006-02-11,28.1,A,10.5,A,18.1,A,1.9,A,1.55,A,1.71,A
USGS,2085000,2006-02-12,50.5,A,26.8,A,43.8,A,2.18,A,1.88,A,2.1,A
USGS,2085000,2006-02-13,39.6,A,27.5,A,33.1,A,2.06,A,1.89,A,1.97,A
USGS,2085000,2006-02-14,27.5,A,21.8,A,24.6,A,1.89,A,1.8,A,1.85,A
USGS,2085000,2006-02-15,21.8,A,18.0,A,20.2,A,1.8,A,1.73,A,1.77,A
USGS,2085000,2006-02-16,19.0,A,17.0,A,18.2,A,1.74,A,1.7,A,1.72,A
USGS,2085000,2006-02-17,19.5,A,16.5,A,18.0,A,1.75,A,1.69,A,1.72,A
USGS,2085000,2006-02-18,19.5,A,15.5,A,17.7,A,1.75,A,1.67,A,1.71,A
USGS,2085000,2006-02-19,19.5,A,15.5,A,17.3,A,1.75,A,1.67,A,1.71,A
USGS,2085000,2006-02-20,17.5,A,13.7,A,15.8,A,1.71,A,1.63,A,1.68,A
USGS,2085000,2006-02-21,16.5,A,13.7,A,15.2,A,1.69,A,1.63,A,1.66,A
USGS,2085000,2006-02-22,23.6,A,14.1,A,17.3,A,1.82,A,1.64,A,1.7,A
USGS,2085000,2006-02-23,56.5,A,23.6,A,39.1,A,2.23,A,1.82,A,2.03,A
USGS,2085000,2006-02-24,56.5,A,32.6,A,43.6,A,2.23,A,1.96,A,2.09,A
USGS,2085000,2006-02-25,33.3,A,25.5,A,29.8,A,1.96,A,1.84,A,1.91,A
USGS,2085000,2006-02-26,26.2,A,24.2,A,25.4,A,1.85,A,1.82,A,1.84,A
USGS,2085000,2006-02-27,24.2,A,15.1,A,20.1,A,1.82,A,1.65,A,1.75,A
USGS,2085000,2006-02-28,18.5,A,15.1,A,16.4,A,1.72,A,1.65,A,1.68,A
USGS,2085000,2006-03-01,18.5,A,13.7,A,16.4,A,1.72,A,1.62,A,1.68,A
USGS,2085000,2006-03-02,19.5,A,13.7,A,15.7,A,1.74,A,1.62,A,1.66,A
USGS,2085000,2006-03-03,20.1,A,13.7,A,16.1,A,1.75,A,1.62,A,1.67,A
USGS,2085000,2006-03-04,16.0,A,10.8,A,14.3,A,1.67,A,1.54,A,1.63,A
USGS,2085000,2006-03-05,14.1,A,9.66,A,12.2,A,1.63,A,1.5,A,1.58,A
USGS,2085000,2006-03-06,15.1,A,9.66,A,12.1,A,1.64,A,1.5,A,1.57,A
USGS,2085000,2006-03-07,16.0,A,10.5,A,12.9,A,1.66,A,1.52,A,1.59,A
USGS,2085000,2006-03-08,15.1,A,10.2,A,13.1,A,1.64,A,1.51,A,1.59,A
USGS,2085000,2006-03-09,13.7,A,10.2,A,11.6,A,1.61,A,1.51,A,1.55,A
USGS,2085000,2006-03-10,14.6,A,9.94,A,12.0,A,1.63,A,1.5,A,1.56,A
USGS,2085000,2006-03-11,17.0,A,10.8,A,13.2,A,1.68,A,1.53,A,1.6,A
USGS,2085000,2006-03-12,19.0,A,14.1,A,16.6,A,1.72,A,1.62,A,1.67,A
USGS,2085000,2006-03-13,17.5,A,12.4,A,14.9,A,1.69,A,1.58,A,1.64,A
USGS,2085000,2006-03-14,16.0,A,10.5,A,13.2,A,1.66,A,1.52,A,1.6,A
USGS,2085000,2006-03-15,14.1,A,9.39,A,12.0,A,1.61,A,1.47,A,1.55,A
USGS,2085000,2006-03-16,11.6,A,8.33,A,9.71,A,1.55,A,1.43,A,1.48,A
USGS,2085000,2006-03-17,9.39,A,7.34,A,8.57,A,1.47,A,1.39,A,1.44,A
USGS,2085000,2006-03-18,15.1,A,7.1,A,9.3,A,1.63,A,1.38,A,1.46,A
USGS,2085000,2006-03-19,10.8,A,7.1,A,8.68,A,1.52,A,1.38,A,1.44,A
USGS,2085000,2006-03-20,16.0,A,6.86,A,8.67,A,1.65,A,1.37,A,1.44,A
USGS,2085000,2006-03-21,44.0,A,13.7,A,28.1,A,2.07,A,1.6,A,1.85,A
USGS,2085000,2006-03-22,44.9,A,30.7,A,39.3,A,2.08,A,1.9,A,2.01,A
USGS,2085000,2006-03-23,30.7,A,19.5,A,25.6,A,1.9,A,1.72,A,1.82,A
USGS,2085000,2006-03-24,21.8,A,16.5,A,19.3,A,1.75,A,1.65,A,1.7,A
USGS,2085000,2006-03-25,23.6,A,16.5,A,19.6,A,1.78,A,1.65,A,1.71,A
USGS,2085000,2006-03-26,26.8,A,19.0,A,23.8,A,1.83,A,1.7,A,1.78,A
USGS,2085000,2006-03-27,23.0,A,15.5,A,20.5,A,1.77,A,1.63,A,1.73,A
USGS,2085000,2006-03-28,19.5,A,13.7,A,16.6,A,1.71,A,1.59,A,1.65,A
USGS,2085000,2006-03-29,17.5,A,12.8,A,15.0,A,1.67,A,1.57,A,1.62,A
USGS,2085000,2006-03-30,17.5,A,12.4,A,14.5,A,1.67,A,1.56,A,1.61,A
USGS,2085000,2006-03-31,15.5,A,12.0,A,13.6,A,1.63,A,1.55,A,1.59,A
USGS,2085000,2006-04-01,17.0,A,12.0,A,14.3,A,1.66,A,1.55,A,1.6,A
USGS,2085000,2006-04-02,19.0,A,12.4,A,14.7,A,1.69,A,1.55,A,1.6,A
USGS,2085000,2006-04-03,19.5,A,12.0,A,14.6,A,1.7,A,1.54,A,1.6,A
USGS,2085000,2006-04-04,22.4,A,14.1,A,18.2,A,1.75,A,1.59,A,1.67,A
USGS,2085000,2006-04-05,15.5,A,11.3,A,13.8,A,1.62,A,1.52,A,1.58,A
USGS,2085000,2006-04-06,11.6,A,9.94,A,11.1,A,1.53,A,1.47,A,1.51,A
USGS,2085000,2006-04-07,11.0,A,9.12,A,10.1,A,1.51,A,1.44,A,1.48,A
USGS,2085000,2006-04-08,33.3,A,8.85,A,19.2,A,1.92,A,1.43,A,1.66,A
USGS,2085000,2006-04-09,31.3,A,20.1,A,25.6,A,1.89,A,1.71,A,1.8,A
USGS,2085000,2006-04-10,20.1,A,12.8,A,16.7,A,1.71,A,1.56,A,1.64,A
USGS,2085000,2006-04-11,15.5,A,11.0,A,13.2,A,1.62,A,1.51,A,1.57,A
USGS,2085000,2006-04-12,12.0,A,11.0,A,11.4,A,1.54,A,1.51,A,1.52,A
USGS,2085000,2006-04-13,11.3,A,9.94,A,10.8,A,1.52,A,1.47,A,1.5,A
USGS,2085000,2006-04-14,10.5,A,9.39,A,9.98,A,1.49,A,1.45,A,1.47,A
USGS,2085000,2006-04-15,10.5,A,9.39,A,10.0,A,1.49,A,1.45,A,1.47,A
USGS,2085000,2006-04-16,9.66,A,8.33,A,9.28,A,1.46,A,1.41,A,1.45,A
USGS,2085000,2006-04-17,16.0,A,8.33,A,10.4,A,1.63,A,1.41,A,1.48,A
USGS,2085000,2006-04-18,12.8,A,9.66,A,11.3,A,1.56,A,1.46,A,1.52,A
USGS,2085000,2006-04-19,11.0,A,8.85,A,10.5,A,1.51,A,1.43,A,1.49,A
USGS,2085000,2006-04-20,10.8,A,8.33,A,9.17,A,1.5,A,1.41,A,1.44,A
USGS,2085000,2006-04-21,8.59,A,7.1,A,8.15,A,1.42,A,1.36,A,1.4,A
USGS,2085000,2006-04-22,426.0,A,6.86,A,34.8,A,4.49,A,1.35,A,1.7,A
USGS,2085000,2006-04-23,484.0,A,132.0,A,261.0,A,4.81,A,2.75,A,3.54,A
USGS,2085000,2006-04-24,132.0,A,62.8,A,91.9,A,2.75,A,2.16,A,2.42,A
USGS,2085000,2006-04-25,62.8,A,37.1,A,49.0,A,2.16,A,1.89,A,2.02,A
USGS,2085000,2006-04-26,149.0,A,55.4,A,106.0,A,2.87,A,2.09,A,2.54,A
USGS,2085000,2006-04-27,310.0,A,88.0,A,158.0,A,3.84,A,2.39,A,2.88,A
USGS,2085000,2006-04-28,277.0,A,115.0,A,173.0,A,3.65,A,2.62,A,3.02,A
USGS,2085000,2006-04-29,115.0,A,61.7,A,86.1,A,2.62,A,2.15,A,2.37,A
USGS,2085000,2006-04-30,61.7,A,39.6,A,49.2,A,2.15,A,1.92,A,2.02,A
USGS,2085000,2006-05-01,39.6,A,28.1,A,32.8,A,1.92,A,1.76,A,1.83,A
USGS,2085000,2006-05-02,28.7,A,19.5,A,24.3,A,1.77,A,1.62,A,1.7,A
USGS,2085000,2006-05-03,20.1,A,15.1,A,18.5,A,1.63,A,1.53,A,1.6,A
USGS,2085000,2006-05-04,19.0,A,11.3,A,15.9,A,1.61,A,1.44,A,1.55,A
USGS,2085000,2006-05-05,12.0,A,10.2,A,11.3,A,1.46,A,1.4,A,1.44,A
USGS,2085000,2006-05-06,11.6,A,9.94,A,11.0,A,1.45,A,1.39,A,1.43,A
USGS,2085000,2006-05-07,37.1,A,9.39,A,19.1,A,1.89,A,1.37,A,1.58,A
USGS,2085000,2006-05-08,79.3,A,37.1,A,57.5,A,2.31,A,1.89,A,2.1,A
USGS,2085000,2006-05-09,44.0,A,28.7,A,36.0,A,1.97,A,1.77,A,1.87,A
USGS,2085000,2006-05-10,28.7,A,20.1,A,25.9,A,1.77,A,1.63,A,1.73,A
USGS,2085000,2006-05-11,20.6,A,17.0,A,19.4,A,1.64,A,1.57,A,1.62,A
USGS,2085000,2006-05-12,18.0,A,12.4,A,15.7,A,1.59,A,1.47,A,1.54,A
USGS,2085000,2006-05-13,15.1,A,9.94,A,12.7,A,1.53,A,1.39,A,1.47,A
USGS,2085000,2006-05-14,119.0,A,9.66,A,33.5,A,2.65,A,1.38,A,1.7,A
USGS,2085000,2006-05-15,135.0,A,67.2,A,95.9,A,2.78,A,2.2,A,2.45,A
USGS,2085000,2006-05-16,67.2,A,38.8,A,53.0,A,2.2,A,1.91,A,2.06,A
USGS,2085000,2006-05-17,38.8,A,24.9,A,32.1,A,1.91,A,1.71,A,1.82,A
USGS,2085000,2006-05-18,24.9,A,17.5,A,22.2,A,1.71,A,1.58,A,1.67,A
USGS,2085000,2006-05-19,24.2,A,18.0,A,21.4,A,1.7,A,1.59,A,1.65,A
USGS,2085000,2006-05-20,18.5,A,12.4,A,16.1,A,1.6,A,1.47,A,1.55,A
USGS,2085000,2006-05-21,17.0,A,10.8,A,14.0,A,1.57,A,1.42,A,1.51,A
USGS,2085000,2006-05-22,10.8,A,8.08,A,9.79,A,1.42,A,1.32,A,1.38,A
USGS,2085000,2006-05-23,8.59,A,6.4,A,7.88,A,1.34,A,1.25,A,1.31,A
USGS,2085000,2006-05-24,7.83,A,5.12,A,6.39,A,1.31,A,1.19,A,1.25,A
USGS,2085000,2006-05-25,5.12,A,4.15,A,4.58,A,1.19,A,1.14,A,1.16,A
USGS,2085000,2006-05-26,5.32,A,3.45,A,4.47,A,1.2,A,1.1,A,1.16,A
USGS,2085000,2006-05-27,5.32,A,3.97,A,4.62,A,1.2,A,1.13,A,1.16,A
